,Start,Duration,End
26382,3965284,11,3965295
26383,3966273,52,3966325
26384,3966335,122,3966457
26385,3966583,23,3966606
26386,3966705,104,3966809
26387,3966926,4,3966930
26388,3966988,110,3967098
26389,3967128,29,3967157
26390,3967484,4,3967488
26391,3967510,69,3967579
26392,3967713,40,3967753
26393,3967754,130,3967884
26394,3967991,255,3968246
26395,3968334,29,3968363
26396,3968386,22,3968408
26397,3968627,75,3968702
26398,3968768,137,3968905
26399,3968934,10,3968944
26400,3969006,31,3969037
26401,3969166,7,3969173
26402,3969208,19,3969227
26403,3969253,168,3969421
26404,3969506,82,3969588
26405,3969655,34,3969689
26406,3969840,57,3969897
26407,3969959,39,3969998
26408,3970007,6,3970013
26409,3970027,19,3970046
26410,3970160,60,3970220
26411,3970247,40,3970287
26412,3970302,117,3970419
26413,3970448,45,3970493
26414,3970571,1,3970572
26415,3970595,8,3970603
26416,3970808,39,3970847
26417,3970860,28,3970888
26418,3971184,20,3971204
26419,3971376,54,3971430
26420,3971776,77,3971853
26421,3971891,1,3971892
26422,3971922,1,3971923
26423,3972014,28,3972042
26424,3972129,16,3972145
26425,3972203,5,3972208
26426,3972218,5,3972223
26427,3972339,8,3972347
26428,3972393,86,3972479
26429,3972499,31,3972530
26430,3972565,60,3972625
26431,3972645,159,3972804
26432,3973282,109,3973391
26433,3973501,12,3973513
26434,3973708,32,3973740
26435,3973829,125,3973954
26436,3973973,59,3974032
26437,3974050,7,3974057
26438,3974122,21,3974143
26439,3974219,9,3974228
26440,3974519,31,3974550
26441,3974742,43,3974785
26442,3974794,81,3974875
26443,3975319,71,3975390
26444,3975485,30,3975515
26445,3975547,8,3975555
26446,3975618,43,3975661
26447,3975706,42,3975748
26448,3975783,78,3975861
26449,3975884,24,3975908
26450,3975992,17,3976009
26451,3976012,58,3976070
26452,3976115,54,3976169
26453,3976186,32,3976218
26454,3976538,80,3976618
26455,3976629,2,3976631
26456,3976741,67,3976808
26457,3976828,30,3976858
26458,3977098,88,3977186
26459,3977206,52,3977258
26460,3977354,79,3977433
26461,3977472,35,3977507
26462,3977598,25,3977623
26463,3977719,43,3977762
26464,3977804,4,3977808
26465,3977894,20,3977914
26466,3977951,23,3977974
26467,3977978,84,3978062
26468,3978237,95,3978332
26469,3978391,8,3978399
26470,3978503,3,3978506
26471,3978540,156,3978696
26472,3978933,184,3979117
26473,3979507,7,3979514
26474,3979527,68,3979595
26475,3979757,69,3979826
26476,3979875,54,3979929
26477,3980111,67,3980178
26478,3980321,29,3980350
26479,3980500,76,3980576
26480,3980609,22,3980631
26481,3980669,13,3980682
26482,3980709,44,3980753
26483,3980869,15,3980884
26484,3980945,42,3980987
26485,3981010,47,3981057
26486,3981070,39,3981109
26487,3981215,95,3981310
26488,3981313,60,3981373
26489,3981524,36,3981560
26490,3981801,177,3981978
26491,3981998,49,3982047
26492,3982062,10,3982072
26493,3982264,23,3982287
26494,3982375,69,3982444
26495,3982489,10,3982499
26496,3982670,40,3982710
26497,3982754,60,3982814
26498,3982857,33,3982890
26499,3982932,10,3982942
26500,3982947,58,3983005
26501,3983268,24,3983292
26502,3983435,21,3983456
26503,3983463,1,3983464
26504,3983580,33,3983613
26505,3983908,29,3983937
26506,3984005,117,3984122
26507,3984388,145,3984533
26508,3984603,25,3984628
26509,3984849,17,3984866
26510,3984927,11,3984938
26511,3985004,32,3985036
26512,3985098,19,3985117
26513,3985173,99,3985272
26514,3985341,65,3985406
26515,3985442,3,3985445
26516,3985456,24,3985480
26517,3985487,103,3985590
26518,3985600,144,3985744
26519,3985916,10,3985926
26520,3986197,102,3986299
26521,3986480,53,3986533
26522,3986586,75,3986661
26523,3986846,14,3986860
26524,3986861,9,3986870
26525,3986873,35,3986908
26526,3986943,21,3986964
26527,3986969,115,3987084
26528,3987203,85,3987288
26529,3987303,139,3987442
26530,3987740,21,3987761
26531,3987792,85,3987877
26532,3988030,9,3988039
26533,3988054,11,3988065
26534,3988256,83,3988339
26535,3988370,47,3988417
26536,3988501,1,3988502
26537,3988514,72,3988586
26538,3988610,35,3988645
26539,3988689,7,3988696
26540,3988841,31,3988872
26541,3988914,124,3989038
26542,3989041,71,3989112
26543,3989598,96,3989694
26544,3989731,35,3989766
26545,3989843,108,3989951
26546,3989955,47,3990002
26547,3990018,5,3990023
26548,3990058,7,3990065
26549,3990127,253,3990380
26550,3990616,3,3990619
26551,3990906,36,3990942
26552,3990999,95,3991094
26553,3991131,162,3991293
26554,3991316,95,3991411
26555,3991659,18,3991677
26556,3991869,137,3992006
26557,3992084,46,3992130
26558,3992151,144,3992295
26559,3992399,11,3992410
26560,3992618,33,3992651
26561,3992728,23,3992751
26562,3992844,7,3992851
26563,3992868,43,3992911
26564,3993026,50,3993076
26565,3993115,28,3993143
26566,3993290,87,3993377
26567,3993381,115,3993496
26568,3993523,14,3993537
26569,3993907,177,3994084
26570,3994086,57,3994143
26571,3994158,167,3994325
26572,3994518,51,3994569
26573,3994749,48,3994797
26574,3994936,50,3994986
26575,3995203,65,3995268
26576,3995694,61,3995755
26577,3996004,99,3996103
26578,3996145,162,3996307
26579,3996428,76,3996504
26580,3996619,5,3996624
26581,3996779,30,3996809
26582,3996863,66,3996929
26583,3997083,3,3997086
26584,3997284,40,3997324
26585,3997456,72,3997528
26586,3997706,9,3997715
26587,3997858,18,3997876
26588,3998015,15,3998030
26589,3998096,57,3998153
26590,3998174,20,3998194
26591,3998290,104,3998394
26592,3998434,92,3998526
26593,3998615,152,3998767
26594,3998769,11,3998780
26595,3998788,66,3998854
26596,3999035,13,3999048
26597,3999149,13,3999162
26598,3999423,185,3999608
26599,3999773,43,3999816
26600,3999874,378,4000252
26601,4000335,35,4000370
26602,4000423,109,4000532
26603,4000642,1,4000643
26604,4000647,27,4000674
26605,4000693,58,4000751
26606,4000804,23,4000827
26607,4000980,73,4001053
26608,4001193,38,4001231
26609,4001281,38,4001319
26610,4001550,47,4001597
26611,4001771,47,4001818
26612,4001841,25,4001866
26613,4002046,27,4002073
26614,4002080,7,4002087
26615,4002152,11,4002163
26616,4002313,37,4002350
26617,4002450,14,4002464
26618,4002527,4,4002531
26619,4002545,25,4002570
26620,4002578,117,4002695
26621,4002843,64,4002907
26622,4003146,6,4003152
26623,4003189,16,4003205
26624,4003245,46,4003291
26625,4003310,3,4003313
26626,4003327,101,4003428
26627,4003543,13,4003556
26628,4003617,9,4003626
26629,4003652,122,4003774
26630,4003889,81,4003970
26631,4004071,34,4004105
26632,4004154,5,4004159
26633,4004165,25,4004190
26634,4004319,12,4004331
26635,4004346,7,4004353
26636,4004385,10,4004395
26637,4004516,184,4004700
26638,4004778,19,4004797
26639,4004907,36,4004943
26640,4005126,5,4005131
26641,4005239,10,4005249
26642,4005496,3,4005499
26643,4005524,22,4005546
26644,4005587,185,4005772
26645,4005787,15,4005802
26646,4006114,58,4006172
26647,4006269,93,4006362
26648,4006501,163,4006664
26649,4006762,31,4006793
26650,4006908,53,4006961
26651,4007205,28,4007233
26652,4007318,58,4007376
26653,4007397,24,4007421
26654,4007523,86,4007609
26655,4007780,48,4007828
26656,4007921,9,4007930
26657,4007931,176,4008107
26658,4008374,79,4008453
26659,4008606,62,4008668
26660,4008674,1,4008675
26661,4008713,99,4008812
26662,4008952,253,4009205
26663,4009212,9,4009221
26664,4009303,31,4009334
26665,4009374,3,4009377
26666,4009566,51,4009617
26667,4009682,8,4009690
26668,4009768,17,4009785
26669,4009876,36,4009912
26670,4010138,34,4010172
26671,4010297,4,4010301
26672,4010501,27,4010528
26673,4010536,114,4010650
26674,4010666,116,4010782
26675,4010846,190,4011036
26676,4011083,8,4011091
26677,4011170,58,4011228
26678,4011314,20,4011334
26679,4011357,32,4011389
26680,4011477,33,4011510
26681,4011572,20,4011592
26682,4011629,13,4011642
26683,4011877,10,4011887
26684,4011941,101,4012042
26685,4012085,27,4012112
26686,4012490,30,4012520
26687,4012558,69,4012627
26688,4012636,42,4012678
26689,4012786,5,4012791
26690,4012848,36,4012884
26691,4012887,100,4012987
26692,4013183,27,4013210
26693,4013246,144,4013390
26694,4013575,26,4013601
26695,4013783,36,4013819
26696,4013930,120,4014050
26697,4014061,71,4014132
26698,4014134,32,4014166
26699,4014239,29,4014268
26700,4014537,11,4014548
26701,4014580,28,4014608
26702,4014653,8,4014661
26703,4015113,43,4015156
26704,4015166,7,4015173
26705,4015215,42,4015257
26706,4015280,18,4015298
26707,4015444,26,4015470
26708,4015513,49,4015562
26709,4015607,44,4015651
26710,4015739,20,4015759
26711,4015763,47,4015810
26712,4015815,93,4015908
26713,4015963,24,4015987
26714,4016036,17,4016053
26715,4016118,50,4016168
26716,4016378,23,4016401
26717,4016477,49,4016526
26718,4016583,58,4016641
26719,4016754,81,4016835
26720,4017084,143,4017227
26721,4017241,39,4017280
26722,4017451,123,4017574
26723,4018375,37,4018412
26724,4018546,115,4018661
26725,4018708,38,4018746
26726,4018925,16,4018941
26727,4018999,32,4019031
26728,4019072,105,4019177
26729,4019297,104,4019401
26730,4019475,57,4019532
26731,4019537,30,4019567
26732,4019661,34,4019695
26733,4019886,27,4019913
26734,4020112,53,4020165
26735,4020398,166,4020564
26736,4020819,17,4020836
26737,4020865,40,4020905
26738,4021045,90,4021135
26739,4021154,6,4021160
26740,4021174,40,4021214
26741,4021232,148,4021380
26742,4021403,86,4021489
26743,4021501,24,4021525
26744,4021529,91,4021620
26745,4021887,3,4021890
26746,4021921,4,4021925
26747,4022131,10,4022141
26748,4022251,27,4022278
26749,4022373,6,4022379
26750,4022500,51,4022551
26751,4022610,32,4022642
26752,4022697,9,4022706
26753,4022871,89,4022960
26754,4022967,37,4023004
26755,4023042,54,4023096
26756,4023117,16,4023133
26757,4023455,89,4023544
26758,4023614,92,4023706
26759,4023748,14,4023762
26760,4023831,24,4023855
26761,4023919,19,4023938
26762,4024126,58,4024184
26763,4024211,113,4024324
26764,4024622,6,4024628
26765,4024661,101,4024762
26766,4024786,24,4024810
26767,4024921,220,4025141
26768,4025252,56,4025308
26769,4025354,35,4025389
26770,4025437,20,4025457
26771,4025519,58,4025577
26772,4025641,122,4025763
26773,4025878,2,4025880
26774,4025928,24,4025952
26775,4026202,12,4026214
26776,4026404,40,4026444
26777,4026662,63,4026725
26778,4026767,4,4026771
26779,4026853,3,4026856
26780,4026858,103,4026961
26781,4027012,3,4027015
26782,4027047,119,4027166
26783,4027300,10,4027310
26784,4027354,81,4027435
26785,4027490,7,4027497
26786,4027537,13,4027550
26787,4027600,67,4027667
26788,4027700,50,4027750
26789,4027753,126,4027879
26790,4027970,28,4027998
26791,4028121,29,4028150
26792,4028485,34,4028519
26793,4028544,2,4028546
26794,4028559,36,4028595
26795,4028631,37,4028668
26796,4028841,27,4028868
26797,4028902,54,4028956
26798,4029281,17,4029298
26799,4029669,45,4029714
26800,4029721,118,4029839
26801,4029861,147,4030008
26802,4030015,25,4030040
26803,4030247,31,4030278
26804,4030564,101,4030665
26805,4030672,39,4030711
26806,4030766,159,4030925
26807,4030937,129,4031066
26808,4031341,2,4031343
26809,4031405,3,4031408
26810,4031508,7,4031515
26811,4031562,142,4031704
26812,4031914,99,4032013
26813,4032064,13,4032077
26814,4032332,2,4032334
26815,4032631,13,4032644
26816,4032661,94,4032755
26817,4032884,46,4032930
26818,4033360,8,4033368
26819,4033598,22,4033620
26820,4033688,21,4033709
26821,4033867,64,4033931
26822,4033944,3,4033947
26823,4034007,17,4034024
26824,4034036,4,4034040
26825,4034150,29,4034179
26826,4034260,4,4034264
26827,4034342,20,4034362
26828,4034594,57,4034651
26829,4034654,31,4034685
26830,4034818,228,4035046
26831,4035256,170,4035426
26832,4035443,19,4035462
26833,4035492,46,4035538
26834,4035635,240,4035875
26835,4035971,91,4036062
26836,4036095,22,4036117
26837,4036156,40,4036196
26838,4036401,35,4036436
26839,4036438,7,4036445
26840,4036519,36,4036555
26841,4036604,6,4036610
26842,4036657,51,4036708
26843,4036721,58,4036779
26844,4036929,57,4036986
26845,4036991,5,4036996
26846,4037011,24,4037035
26847,4037265,27,4037292
26848,4037310,210,4037520
26849,4037528,44,4037572
26850,4037881,8,4037889
26851,4037978,29,4038007
26852,4038096,63,4038159
26853,4038170,51,4038221
26854,4038272,33,4038305
26855,4038314,16,4038330
26856,4038471,37,4038508
26857,4038522,34,4038556
26858,4038619,3,4038622
26859,4038708,38,4038746
26860,4038966,22,4038988
26861,4039046,29,4039075
26862,4039082,133,4039215
26863,4039324,44,4039368
26864,4039387,34,4039421
26865,4039458,9,4039467
26866,4039535,16,4039551
26867,4039711,78,4039789
26868,4039805,145,4039950
26869,4040148,72,4040220
26870,4040361,19,4040380
26871,4040390,54,4040444
26872,4040470,15,4040485
26873,4040490,57,4040547
26874,4040555,118,4040673
26875,4040684,22,4040706
26876,4040815,98,4040913
26877,4041034,102,4041136
26878,4041171,1,4041172
26879,4041409,21,4041430
26880,4041776,62,4041838
26881,4041917,31,4041948
26882,4041961,37,4041998
26883,4042042,11,4042053
26884,4042057,138,4042195
26885,4042227,129,4042356
26886,4042710,43,4042753
26887,4042852,16,4042868
26888,4042961,11,4042972
26889,4043021,215,4043236
26890,4043391,3,4043394
26891,4043418,60,4043478
26892,4043721,159,4043880
26893,4044120,57,4044177
26894,4044281,27,4044308
26895,4044397,41,4044438
26896,4044506,81,4044587
26897,4044604,35,4044639
26898,4044666,57,4044723
26899,4044825,33,4044858
26900,4044903,31,4044934
26901,4045030,15,4045045
26902,4045065,157,4045222
26903,4045257,97,4045354
26904,4045362,11,4045373
26905,4045391,26,4045417
26906,4045419,22,4045441
26907,4045462,164,4045626
26908,4045662,69,4045731
26909,4045845,8,4045853
26910,4045866,29,4045895
26911,4045913,50,4045963
26912,4046018,128,4046146
26913,4046334,93,4046427
26914,4046430,18,4046448
26915,4046455,150,4046605
26916,4046672,2,4046674
26917,4046675,2,4046677
26918,4046709,30,4046739
26919,4046775,129,4046904
26920,4046915,57,4046972
26921,4047182,16,4047198
26922,4047411,113,4047524
26923,4047775,62,4047837
26924,4047930,125,4048055
26925,4048120,46,4048166
26926,4048170,117,4048287
26927,4048546,157,4048703
26928,4048786,64,4048850
26929,4048858,26,4048884
26930,4049082,3,4049085
26931,4049111,77,4049188
26932,4049320,85,4049405
26933,4049458,104,4049562
26934,4049587,53,4049640
26935,4049641,29,4049670
26936,4049731,11,4049742
26937,4049810,73,4049883
26938,4049903,51,4049954
26939,4050006,13,4050019
26940,4050026,385,4050411
26941,4050424,29,4050453
26942,4050555,111,4050666
26943,4050936,148,4051084
26944,4051093,6,4051099
26945,4051117,25,4051142
26946,4051169,36,4051205
26947,4051245,77,4051322
26948,4051455,10,4051465
26949,4051567,72,4051639
26950,4051668,9,4051677
26951,4051805,52,4051857
26952,4051917,2,4051919
26953,4051978,24,4052002
26954,4052185,58,4052243
26955,4052245,58,4052303
26956,4052495,70,4052565
26957,4052737,31,4052768
26958,4053126,48,4053174
26959,4053175,59,4053234
26960,4053449,10,4053459
26961,4053509,23,4053532
26962,4053644,99,4053743
26963,4053815,14,4053829
26964,4053830,124,4053954
26965,4053985,32,4054017
26966,4054072,5,4054077
26967,4054127,25,4054152
26968,4054284,101,4054385
26969,4054424,77,4054501
26970,4054548,2,4054550
26971,4054555,55,4054610
26972,4054795,25,4054820
26973,4054824,87,4054911
26974,4054935,8,4054943
26975,4055203,18,4055221
26976,4055335,19,4055354
26977,4055501,95,4055596
26978,4055879,42,4055921
26979,4056094,16,4056110
26980,4056225,19,4056244
26981,4056285,89,4056374
26982,4056386,5,4056391
26983,4056433,48,4056481
26984,4056549,135,4056684
26985,4056737,33,4056770
26986,4056779,60,4056839
26987,4057049,25,4057074
26988,4057079,65,4057144
26989,4057363,25,4057388
26990,4057400,52,4057452
26991,4057557,98,4057655
26992,4057675,13,4057688
26993,4057753,19,4057772
26994,4057863,99,4057962
26995,4057971,3,4057974
26996,4058117,15,4058132
26997,4058209,15,4058224
26998,4058415,11,4058426
26999,4058512,40,4058552
27000,4058658,9,4058667
27001,4058727,79,4058806
27002,4058853,39,4058892
27003,4059032,3,4059035
27004,4059050,95,4059145
27005,4059263,26,4059289
27006,4059336,50,4059386
27007,4059405,26,4059431
27008,4059497,114,4059611
27009,4059668,64,4059732
27010,4059834,1,4059835
27011,4059878,4,4059882
27012,4059985,135,4060120
27013,4060219,73,4060292
27014,4060324,15,4060339
27015,4060502,32,4060534
27016,4060624,24,4060648
27017,4060875,19,4060894
27018,4061029,26,4061055
27019,4061061,138,4061199
27020,4061267,3,4061270
27021,4061397,30,4061427
27022,4061748,97,4061845
27023,4061905,55,4061960
27024,4062003,20,4062023
27025,4062053,116,4062169
27026,4062239,3,4062242
27027,4062338,7,4062345
27028,4062436,80,4062516
27029,4062604,10,4062614
27030,4062852,23,4062875
27031,4062877,34,4062911
27032,4063133,71,4063204
27033,4063236,273,4063509
27034,4063580,100,4063680
27035,4063740,12,4063752
27036,4063814,100,4063914
27037,4064277,2,4064279
27038,4064344,42,4064386
27039,4064421,36,4064457
27040,4064504,11,4064515
27041,4064693,27,4064720
27042,4064737,98,4064835
27043,4064853,1,4064854
27044,4064939,127,4065066
27045,4065098,32,4065130
27046,4065151,18,4065169
27047,4065202,24,4065226
27048,4065254,9,4065263
27049,4065281,38,4065319
27050,4065556,9,4065565
27051,4065711,2,4065713
27052,4065721,4,4065725
27053,4065733,20,4065753
27054,4065984,37,4066021
27055,4066118,41,4066159
27056,4066181,30,4066211
27057,4066402,6,4066408
27058,4066443,102,4066545
27059,4066549,27,4066576
27060,4066636,2,4066638
27061,4066669,60,4066729
27062,4066792,39,4066831
27063,4066904,77,4066981
27064,4067053,18,4067071
27065,4067085,20,4067105
27066,4067180,36,4067216
27067,4067295,31,4067326
27068,4067544,5,4067549
27069,4067588,129,4067717
27070,4067917,6,4067923
27071,4067953,16,4067969
27072,4068223,53,4068276
27073,4068313,80,4068393
27074,4068415,29,4068444
27075,4068475,4,4068479
27076,4068563,118,4068681
27077,4068704,10,4068714
27078,4068717,97,4068814
27079,4068845,166,4069011
27080,4069251,37,4069288
27081,4069308,20,4069328
27082,4069523,98,4069621
27083,4069649,95,4069744
27084,4069764,8,4069772
27085,4069799,59,4069858
27086,4069928,33,4069961
27087,4070067,9,4070076
27088,4070089,55,4070144
27089,4070151,32,4070183
27090,4070247,11,4070258
27091,4070271,19,4070290
27092,4070666,94,4070760
27093,4070771,7,4070778
27094,4070796,101,4070897
27095,4070992,59,4071051
27096,4071128,10,4071138
27097,4071184,37,4071221
27098,4071282,1,4071283
27099,4071419,152,4071571
27100,4071643,36,4071679
27101,4071962,1,4071963
27102,4072004,10,4072014
27103,4072089,72,4072161
27104,4072166,9,4072175
27105,4072261,67,4072328
27106,4072387,8,4072395
27107,4072432,72,4072504
27108,4072823,13,4072836
27109,4072848,25,4072873
27110,4072878,35,4072913
27111,4073045,118,4073163
27112,4073200,20,4073220
27113,4073236,44,4073280
27114,4073498,81,4073579
27115,4073625,65,4073690
27116,4073839,9,4073848
27117,4073877,111,4073988
27118,4073999,6,4074005
27119,4074107,39,4074146
27120,4074261,138,4074399
27121,4074408,10,4074418
27122,4074751,11,4074762
27123,4074861,8,4074869
27124,4074918,42,4074960
27125,4074984,6,4074990
27126,4074993,9,4075002
27127,4075100,35,4075135
27128,4075556,2,4075558
27129,4075635,12,4075647
27130,4075800,16,4075816
27131,4075912,103,4076015
27132,4076094,12,4076106
27133,4076151,90,4076241
27134,4076444,29,4076473
27135,4076573,11,4076584
27136,4076627,38,4076665
27137,4076678,68,4076746
27138,4076830,23,4076853
27139,4076956,3,4076959
27140,4077598,65,4077663
27141,4077684,135,4077819
27142,4077890,14,4077904
27143,4077953,151,4078104
27144,4078169,8,4078177
27145,4078179,66,4078245
27146,4078331,20,4078351
27147,4078495,24,4078519
27148,4078572,83,4078655
27149,4078782,40,4078822
27150,4078829,15,4078844
27151,4078879,132,4079011
27152,4079166,53,4079219
27153,4079347,54,4079401
27154,4079471,80,4079551
27155,4079687,13,4079700
27156,4080041,6,4080047
27157,4080132,14,4080146
27158,4080184,9,4080193
27159,4080537,102,4080639
27160,4080787,12,4080799
27161,4080812,97,4080909
27162,4080910,52,4080962
27163,4080966,3,4080969
27164,4081003,31,4081034
27165,4081043,21,4081064
27166,4081080,2,4081082
27167,4081092,75,4081167
27168,4081264,75,4081339
27169,4081490,5,4081495
27170,4081772,39,4081811
27171,4081814,224,4082038
27172,4082039,21,4082060
27173,4082419,81,4082500
27174,4082529,159,4082688
27175,4082824,27,4082851
27176,4082997,5,4083002
27177,4083322,5,4083327
27178,4083541,11,4083552
27179,4083618,60,4083678
27180,4083764,2,4083766
27181,4083837,6,4083843
27182,4083860,5,4083865
27183,4083881,9,4083890
27184,4083907,10,4083917
27185,4084259,23,4084282
27186,4084293,80,4084373
27187,4084745,11,4084756
27188,4084807,1,4084808
27189,4084902,162,4085064
27190,4085118,49,4085167
27191,4085383,85,4085468
27192,4085493,11,4085504
27193,4085759,54,4085813
27194,4085818,6,4085824
27195,4085910,76,4085986
27196,4086095,14,4086109
27197,4086215,1,4086216
27198,4086515,25,4086540
27199,4086922,1,4086923
27200,4087083,39,4087122
27201,4087134,37,4087171
27202,4087235,45,4087280
27203,4087307,16,4087323
27204,4087480,3,4087483
27205,4087496,124,4087620
27206,4087674,17,4087691
27207,4087792,2,4087794
27208,4087806,55,4087861
27209,4087863,117,4087980
27210,4088011,50,4088061
27211,4088142,47,4088189
27212,4088247,84,4088331
27213,4088498,2,4088500
27214,4088521,42,4088563
27215,4088658,43,4088701
27216,4088840,57,4088897
27217,4088915,20,4088935
27218,4089427,121,4089548
27219,4089706,37,4089743
27220,4089887,31,4089918
27221,4089948,7,4089955
27222,4090077,3,4090080
27223,4090118,33,4090151
27224,4090152,127,4090279
27225,4090280,187,4090467
27226,4090632,37,4090669
27227,4090687,121,4090808
27228,4090824,68,4090892
27229,4090906,18,4090924
27230,4090948,58,4091006
27231,4091093,4,4091097
27232,4091183,35,4091218
27233,4091239,63,4091302
27234,4091399,18,4091417
27235,4091424,49,4091473
27236,4091506,100,4091606
27237,4091616,60,4091676
27238,4091725,114,4091839
27239,4091858,13,4091871
27240,4091872,11,4091883
27241,4091920,60,4091980
27242,4092093,17,4092110
27243,4092123,14,4092137
27244,4092188,14,4092202
27245,4092261,38,4092299
27246,4092387,25,4092412
27247,4092603,10,4092613
27248,4092752,54,4092806
27249,4093081,54,4093135
27250,4093325,13,4093338
27251,4093376,40,4093416
27252,4093489,64,4093553
27253,4093736,143,4093879
27254,4093903,34,4093937
27255,4094155,25,4094180
27256,4094225,102,4094327
27257,4094448,55,4094503
27258,4094818,153,4094971
27259,4094983,11,4094994
27260,4095097,24,4095121
27261,4095142,33,4095175
27262,4095178,95,4095273
27263,4095398,19,4095417
27264,4095518,36,4095554
27265,4095668,4,4095672
27266,4095674,20,4095694
27267,4095821,85,4095906
27268,4096055,29,4096084
27269,4096120,29,4096149
27270,4096231,185,4096416
27271,4096908,143,4097051
27272,4097064,232,4097296
27273,4097525,20,4097545
27274,4097547,15,4097562
27275,4097691,41,4097732
27276,4097809,32,4097841
27277,4097861,31,4097892
27278,4098134,22,4098156
27279,4098286,9,4098295
27280,4098412,46,4098458
27281,4098719,25,4098744
27282,4098753,31,4098784
27283,4098937,26,4098963
27284,4099110,46,4099156
27285,4099208,28,4099236
27286,4099339,222,4099561
27287,4099641,15,4099656
27288,4099679,20,4099699
27289,4099839,89,4099928
27290,4100002,95,4100097
27291,4100137,54,4100191
27292,4100254,85,4100339
27293,4100393,14,4100407
27294,4100474,67,4100541
27295,4100598,171,4100769
27296,4100802,1,4100803
27297,4100831,40,4100871
27298,4100882,35,4100917
27299,4100970,12,4100982
27300,4101168,6,4101174
27301,4101439,39,4101478
27302,4101516,2,4101518
27303,4101574,7,4101581
27304,4101596,97,4101693
27305,4101799,46,4101845
27306,4101879,74,4101953
27307,4102192,75,4102267
27308,4102280,24,4102304
27309,4102361,44,4102405
27310,4102618,1,4102619
27311,4102631,209,4102840
27312,4103078,24,4103102
27313,4103135,54,4103189
27314,4103205,2,4103207
27315,4103234,16,4103250
27316,4103322,74,4103396
27317,4103416,25,4103441
27318,4103554,17,4103571
27319,4103596,3,4103599
27320,4103606,85,4103691
27321,4103811,22,4103833
27322,4103960,11,4103971
27323,4104038,36,4104074
27324,4104115,50,4104165
27325,4104197,2,4104199
27326,4104274,88,4104362
27327,4104428,23,4104451
27328,4104523,112,4104635
27329,4104670,52,4104722
27330,4104755,22,4104777
27331,4104874,80,4104954
27332,4105094,18,4105112
27333,4105197,69,4105266
27334,4105277,105,4105382
27335,4105450,15,4105465
27336,4105568,22,4105590
27337,4105700,25,4105725
27338,4105766,54,4105820
27339,4105879,24,4105903
27340,4105958,40,4105998
27341,4106266,63,4106329
27342,4106363,8,4106371
27343,4106444,17,4106461
27344,4106466,42,4106508
27345,4106553,20,4106573
27346,4106628,44,4106672
27347,4106797,38,4106835
27348,4106846,10,4106856
27349,4107263,56,4107319
27350,4107354,85,4107439
27351,4107491,37,4107528
27352,4107571,11,4107582
27353,4107674,3,4107677
27354,4107718,76,4107794
27355,4107853,172,4108025
27356,4108058,3,4108061
27357,4108082,74,4108156
27358,4108299,90,4108389
27359,4108522,20,4108542
27360,4108623,17,4108640
27361,4108641,3,4108644
27362,4108655,134,4108789
27363,4108790,94,4108884
27364,4108893,10,4108903
27365,4108970,32,4109002
27366,4109053,3,4109056
27367,4109090,2,4109092
27368,4109137,33,4109170
27369,4109202,46,4109248
27370,4109270,37,4109307
27371,4109496,119,4109615
27372,4109616,3,4109619
27373,4109653,20,4109673
27374,4110011,108,4110119
27375,4110192,41,4110233
27376,4110262,38,4110300
27377,4110322,3,4110325
27378,4110335,23,4110358
27379,4110421,37,4110458
27380,4110498,14,4110512
27381,4110520,94,4110614
27382,4110829,61,4110890
27383,4111069,17,4111086
27384,4111182,160,4111342
27385,4111396,12,4111408
27386,4111536,10,4111546
27387,4111571,121,4111692
27388,4111697,67,4111764
27389,4111877,19,4111896
27390,4111927,32,4111959
27391,4112093,96,4112189
27392,4112337,5,4112342
27393,4112348,12,4112360
27394,4112400,64,4112464
27395,4112476,27,4112503
27396,4112602,2,4112604
27397,4112681,85,4112766
27398,4113228,30,4113258
27399,4113299,8,4113307
27400,4113576,51,4113627
27401,4113664,103,4113767
27402,4113796,40,4113836
27403,4113983,52,4114035
27404,4114145,18,4114163
27405,4114419,165,4114584
27406,4114733,12,4114745
27407,4114775,64,4114839
27408,4114918,47,4114965
27409,4115160,5,4115165
27410,4115264,8,4115272
27411,4115314,46,4115360
27412,4115528,68,4115596
27413,4115746,10,4115756
27414,4115894,13,4115907
27415,4115999,15,4116014
27416,4116177,60,4116237
27417,4116300,58,4116358
27418,4116512,36,4116548
27419,4116565,6,4116571
27420,4116782,15,4116797
27421,4116977,70,4117047
27422,4117148,17,4117165
27423,4117569,32,4117601
27424,4117630,52,4117682
27425,4117966,8,4117974
27426,4117983,16,4117999
27427,4118037,26,4118063
27428,4118481,248,4118729
27429,4118891,6,4118897
27430,4119015,28,4119043
27431,4119213,55,4119268
27432,4119269,14,4119283
27433,4119370,25,4119395
27434,4119734,10,4119744
27435,4119813,14,4119827
27436,4119979,1,4119980
27437,4119987,21,4120008
27438,4120147,28,4120175
27439,4120219,42,4120261
27440,4120295,84,4120379
27441,4120470,74,4120544
27442,4120547,71,4120618
27443,4120678,63,4120741
27444,4120904,4,4120908
27445,4120976,68,4121044
27446,4121309,34,4121343
27447,4121456,44,4121500
27448,4121571,108,4121679
27449,4121785,21,4121806
27450,4121824,59,4121883
27451,4121976,12,4121988
27452,4122209,200,4122409
27453,4122470,6,4122476
27454,4122477,64,4122541
27455,4122657,6,4122663
27456,4122775,56,4122831
27457,4122943,21,4122964
