,Start,Duration,End
20797,2480859,11,2480870
20798,2480891,8,2480899
20799,2481035,4,2481039
20800,2481142,6,2481148
20801,2481316,3,2481319
20802,2481501,57,2481558
20803,2481620,4,2481624
20804,2481718,11,2481729
20805,2481870,40,2481910
20806,2482090,4,2482094
20807,2482183,19,2482202
20808,2482217,12,2482229
20809,2482242,15,2482257
20810,2482345,45,2482390
20811,2482396,16,2482412
20812,2482631,6,2482637
20813,2482675,40,2482715
20814,2482782,12,2482794
20815,2482880,37,2482917
20816,2483014,12,2483026
20817,2483117,4,2483121
20818,2483150,7,2483157
20819,2483174,5,2483179
20820,2483193,2,2483195
20821,2483222,8,2483230
20822,2483289,14,2483303
20823,2483463,9,2483472
20824,2483494,20,2483514
20825,2483579,13,2483592
20826,2483828,4,2483832
20827,2483912,7,2483919
20828,2483920,4,2483924
20829,2484098,7,2484105
20830,2484112,29,2484141
20831,2484220,23,2484243
20832,2484304,8,2484312
20833,2484356,14,2484370
20834,2484376,10,2484386
20835,2484402,16,2484418
20836,2484519,22,2484541
20837,2484548,30,2484578
20838,2484590,39,2484629
20839,2484703,28,2484731
20840,2484755,25,2484780
20841,2484984,4,2484988
20842,2485077,31,2485108
20843,2485450,26,2485476
20844,2485811,1,2485812
20845,2485879,40,2485919
20846,2486022,26,2486048
20847,2486069,3,2486072
20848,2486201,10,2486211
20849,2486625,7,2486632
20850,2486674,52,2486726
20851,2486875,60,2486935
20852,2487002,16,2487018
20853,2487146,12,2487158
20854,2487246,28,2487274
20855,2487517,6,2487523
20856,2487532,15,2487547
20857,2487702,25,2487727
20858,2487773,6,2487779
20859,2488320,3,2488323
20860,2488337,7,2488344
20861,2488426,29,2488455
20862,2488488,26,2488514
20863,2488925,20,2488945
20864,2488987,22,2489009
20865,2489202,6,2489208
20866,2489253,3,2489256
20867,2489424,18,2489442
20868,2489472,1,2489473
20869,2489474,46,2489520
20870,2489553,71,2489624
20871,2489629,11,2489640
20872,2489853,18,2489871
20873,2489883,24,2489907
20874,2490088,2,2490090
20875,2490246,37,2490283
20876,2490337,32,2490369
20877,2490568,50,2490618
20878,2490718,9,2490727
20879,2490810,1,2490811
20880,2491477,10,2491487
20881,2491507,1,2491508
20882,2491652,36,2491688
20883,2491697,9,2491706
20884,2491746,39,2491785
20885,2491803,8,2491811
20886,2491904,16,2491920
20887,2492004,28,2492032
20888,2492129,1,2492130
20889,2492144,27,2492171
20890,2492248,33,2492281
20891,2492306,45,2492351
20892,2492562,6,2492568
20893,2492657,1,2492658
20894,2492732,69,2492801
20895,2492806,4,2492810
20896,2492826,3,2492829
20897,2493009,53,2493062
20898,2493116,61,2493177
20899,2493238,23,2493261
20900,2493300,19,2493319
20901,2493416,19,2493435
20902,2493520,20,2493540
20903,2493606,37,2493643
20904,2493657,27,2493684
20905,2493741,43,2493784
20906,2493983,37,2494020
20907,2494227,1,2494228
20908,2494359,59,2494418
20909,2494483,3,2494486
20910,2494514,11,2494525
20911,2494609,4,2494613
20912,2494643,24,2494667
20913,2494729,4,2494733
20914,2494749,4,2494753
20915,2494940,5,2494945
20916,2494968,6,2494974
20917,2495013,12,2495025
20918,2495132,55,2495187
20919,2495226,27,2495253
20920,2495256,140,2495396
20921,2495482,19,2495501
20922,2495754,7,2495761
20923,2495794,6,2495800
20924,2495868,81,2495949
20925,2495977,28,2496005
20926,2496143,19,2496162
20927,2496165,14,2496179
20928,2496544,14,2496558
20929,2496706,26,2496732
20930,2496888,12,2496900
20931,2497265,8,2497273
20932,2497383,20,2497403
20933,2497531,6,2497537
20934,2497642,4,2497646
20935,2497656,11,2497667
20936,2497668,12,2497680
20937,2497743,8,2497751
20938,2497807,4,2497811
20939,2497856,20,2497876
20940,2498015,5,2498020
20941,2498107,44,2498151
20942,2498250,13,2498263
20943,2498381,29,2498410
20944,2498554,28,2498582
20945,2498997,26,2499023
20946,2499065,3,2499068
20947,2499116,1,2499117
20948,2499129,5,2499134
20949,2499219,34,2499253
20950,2499387,9,2499396
20951,2499450,1,2499451
20952,2499563,8,2499571
20953,2499678,27,2499705
20954,2499767,1,2499768
20955,2499855,30,2499885
20956,2499984,17,2500001
20957,2500083,3,2500086
20958,2500210,20,2500230
20959,2500258,46,2500304
20960,2500449,14,2500463
20961,2500536,31,2500567
20962,2500818,24,2500842
20963,2500844,9,2500853
20964,2500948,4,2500952
20965,2500980,8,2500988
20966,2501031,2,2501033
20967,2501173,7,2501180
20968,2501181,3,2501184
20969,2501518,57,2501575
20970,2501588,12,2501600
20971,2501635,2,2501637
20972,2501666,6,2501672
20973,2501722,36,2501758
20974,2501770,18,2501788
20975,2501806,5,2501811
20976,2501891,5,2501896
20977,2501926,74,2502000
20978,2502155,29,2502184
20979,2502204,4,2502208
20980,2502243,47,2502290
20981,2502395,8,2502403
20982,2502745,23,2502768
20983,2502793,41,2502834
20984,2502839,19,2502858
20985,2502934,63,2502997
20986,2503034,57,2503091
20987,2503107,20,2503127
20988,2503151,22,2503173
20989,2503260,58,2503318
20990,2503649,5,2503654
20991,2503719,46,2503765
20992,2503794,11,2503805
20993,2503808,45,2503853
20994,2503912,2,2503914
20995,2503991,21,2504012
20996,2504028,9,2504037
20997,2504073,94,2504167
20998,2504311,61,2504372
20999,2504482,11,2504493
21000,2504542,13,2504555
21001,2504567,50,2504617
21002,2504769,16,2504785
21003,2504832,6,2504838
21004,2504987,58,2505045
21005,2505234,1,2505235
21006,2505394,32,2505426
21007,2505504,58,2505562
21008,2505576,1,2505577
21009,2505620,2,2505622
21010,2505638,1,2505639
21011,2506111,18,2506129
21012,2506209,2,2506211
21013,2506286,53,2506339
21014,2506453,17,2506470
21015,2506756,1,2506757
21016,2506827,29,2506856
21017,2507055,18,2507073
21018,2507245,31,2507276
21019,2507342,9,2507351
21020,2507399,16,2507415
21021,2507659,29,2507688
21022,2507841,24,2507865
21023,2508019,44,2508063
21024,2508120,5,2508125
21025,2508406,33,2508439
21026,2508511,5,2508516
21027,2508577,3,2508580
21028,2508950,27,2508977
21029,2509004,14,2509018
21030,2509027,16,2509043
21031,2509052,47,2509099
21032,2509110,20,2509130
21033,2509228,1,2509229
21034,2509294,25,2509319
21035,2509354,17,2509371
21036,2509433,1,2509434
21037,2509438,2,2509440
21038,2509663,63,2509726
21039,2509820,7,2509827
21040,2509900,9,2509909
21041,2510100,10,2510110
21042,2510130,51,2510181
21043,2510373,11,2510384
21044,2510438,85,2510523
21045,2510657,17,2510674
21046,2510687,9,2510696
21047,2510842,5,2510847
21048,2510982,54,2511036
21049,2511327,6,2511333
21050,2511347,10,2511357
21051,2511422,36,2511458
21052,2511889,14,2511903
21053,2511949,2,2511951
21054,2511958,8,2511966
21055,2512022,33,2512055
21056,2512217,4,2512221
21057,2512273,17,2512290
21058,2512529,48,2512577
21059,2512676,46,2512722
21060,2512851,1,2512852
21061,2512893,74,2512967
21062,2513173,43,2513216
21063,2513278,34,2513312
21064,2513323,6,2513329
21065,2513502,35,2513537
21066,2513621,24,2513645
21067,2513928,10,2513938
21068,2514007,3,2514010
21069,2514012,6,2514018
21070,2514030,13,2514043
21071,2514054,3,2514057
21072,2514224,11,2514235
21073,2514326,15,2514341
21074,2514347,7,2514354
21075,2514389,9,2514398
21076,2514548,12,2514560
21077,2514565,36,2514601
21078,2514782,23,2514805
21079,2514941,18,2514959
21080,2514967,21,2514988
21081,2515296,11,2515307
21082,2515439,3,2515442
21083,2515533,13,2515546
21084,2515857,8,2515865
21085,2516016,6,2516022
21086,2516208,7,2516215
21087,2516343,66,2516409
21088,2516436,23,2516459
21089,2516762,16,2516778
21090,2516780,18,2516798
21091,2517108,21,2517129
21092,2517407,36,2517443
21093,2517887,127,2518014
21094,2518056,17,2518073
21095,2518082,29,2518111
21096,2518146,18,2518164
21097,2518225,23,2518248
21098,2518284,3,2518287
21099,2518415,38,2518453
21100,2518540,37,2518577
21101,2518652,11,2518663
21102,2518750,27,2518777
21103,2518935,13,2518948
21104,2519004,12,2519016
21105,2519146,35,2519181
21106,2519218,36,2519254
21107,2519269,12,2519281
21108,2519812,20,2519832
21109,2519843,38,2519881
21110,2519941,12,2519953
21111,2520094,36,2520130
21112,2520144,3,2520147
21113,2520319,4,2520323
21114,2520348,1,2520349
21115,2520473,18,2520491
21116,2520621,11,2520632
21117,2520702,3,2520705
21118,2520791,21,2520812
21119,2520890,22,2520912
21120,2521111,42,2521153
21121,2521192,23,2521215
21122,2521240,4,2521244
21123,2521393,21,2521414
21124,2521525,16,2521541
21125,2521655,6,2521661
21126,2521681,22,2521703
21127,2521869,9,2521878
21128,2521886,12,2521898
21129,2521907,27,2521934
21130,2521993,55,2522048
21131,2522050,4,2522054
21132,2522183,8,2522191
21133,2522247,33,2522280
21134,2522342,16,2522358
21135,2522419,4,2522423
21136,2522441,13,2522454
21137,2522498,35,2522533
21138,2522583,13,2522596
21139,2522643,7,2522650
21140,2522766,42,2522808
21141,2523036,61,2523097
21142,2523397,17,2523414
21143,2523481,39,2523520
21144,2523600,8,2523608
21145,2523672,6,2523678
21146,2523706,6,2523712
21147,2523811,11,2523822
21148,2523889,4,2523893
21149,2524013,10,2524023
21150,2524084,13,2524097
21151,2524116,20,2524136
21152,2524244,34,2524278
21153,2524289,18,2524307
21154,2524420,13,2524433
21155,2524678,13,2524691
21156,2524701,37,2524738
21157,2524753,19,2524772
21158,2525156,2,2525158
21159,2525416,2,2525418
21160,2525569,16,2525585
21161,2525789,12,2525801
21162,2525823,31,2525854
21163,2525906,60,2525966
21164,2526138,23,2526161
21165,2526313,5,2526318
21166,2526324,28,2526352
21167,2526421,5,2526426
21168,2526430,37,2526467
21169,2526640,5,2526645
21170,2526885,48,2526933
21171,2526934,11,2526945
21172,2526990,18,2527008
21173,2527089,4,2527093
21174,2527181,10,2527191
21175,2527203,56,2527259
21176,2527314,4,2527318
21177,2527527,12,2527539
21178,2527629,21,2527650
21179,2527935,43,2527978
21180,2528017,9,2528026
21181,2528108,3,2528111
21182,2528220,14,2528234
21183,2528263,7,2528270
21184,2528339,7,2528346
21185,2528573,7,2528580
21186,2528737,66,2528803
21187,2528849,30,2528879
21188,2528942,47,2528989
21189,2529122,45,2529167
21190,2529395,20,2529415
21191,2529526,11,2529537
21192,2529547,41,2529588
21193,2529664,2,2529666
21194,2529753,2,2529755
21195,2530000,35,2530035
21196,2530117,5,2530122
21197,2530183,5,2530188
21198,2530272,19,2530291
21199,2530578,64,2530642
21200,2530655,19,2530674
21201,2530795,5,2530800
21202,2530841,19,2530860
21203,2530866,12,2530878
21204,2530991,9,2531000
21205,2531044,85,2531129
21206,2531136,40,2531176
21207,2531418,17,2531435
21208,2531899,2,2531901
21209,2532012,2,2532014
21210,2532017,20,2532037
21211,2532189,3,2532192
21212,2532221,22,2532243
21213,2532283,23,2532306
21214,2532312,80,2532392
21215,2532413,6,2532419
21216,2532439,5,2532444
21217,2532584,2,2532586
21218,2532729,22,2532751
21219,2532767,79,2532846
21220,2532940,22,2532962
21221,2533015,16,2533031
21222,2533162,94,2533256
21223,2533273,11,2533284
21224,2533289,1,2533290
21225,2533311,21,2533332
21226,2533520,32,2533552
21227,2533562,34,2533596
21228,2533617,4,2533621
21229,2533631,8,2533639
21230,2533682,5,2533687
21231,2533840,1,2533841
21232,2534058,8,2534066
21233,2534067,20,2534087
21234,2534158,13,2534171
21235,2534211,21,2534232
21236,2534258,30,2534288
21237,2534423,2,2534425
21238,2534549,57,2534606
21239,2534639,28,2534667
21240,2534713,2,2534715
21241,2534752,25,2534777
21242,2534813,29,2534842
21243,2534908,2,2534910
21244,2534954,53,2535007
21245,2535048,5,2535053
21246,2535123,3,2535126
21247,2535237,7,2535244
21248,2535281,90,2535371
21249,2535380,25,2535405
21250,2535406,2,2535408
21251,2535616,10,2535626
21252,2535734,15,2535749
21253,2535829,16,2535845
21254,2535903,9,2535912
21255,2536002,33,2536035
21256,2536140,14,2536154
21257,2536425,15,2536440
21258,2536599,2,2536601
21259,2536639,5,2536644
21260,2536869,44,2536913
21261,2536987,13,2537000
21262,2537188,35,2537223
21263,2537488,15,2537503
21264,2537535,77,2537612
21265,2537721,35,2537756
21266,2537768,76,2537844
21267,2537949,15,2537964
21268,2538213,1,2538214
21269,2538237,1,2538238
21270,2538296,7,2538303
21271,2538375,60,2538435
21272,2538504,92,2538596
21273,2538767,15,2538782
21274,2538817,15,2538832
21275,2539041,27,2539068
21276,2539630,1,2539631
21277,2539646,18,2539664
21278,2539668,22,2539690
21279,2540066,4,2540070
21280,2540088,70,2540158
21281,2540176,2,2540178
21282,2540232,52,2540284
21283,2540428,7,2540435
21284,2540494,56,2540550
21285,2540670,4,2540674
21286,2540699,22,2540721
21287,2540773,15,2540788
21288,2540813,40,2540853
21289,2541049,47,2541096
21290,2541127,11,2541138
21291,2541176,7,2541183
21292,2541319,4,2541323
21293,2541600,5,2541605
21294,2541764,4,2541768
21295,2541956,63,2542019
21296,2542080,2,2542082
21297,2542179,71,2542250
21298,2542259,23,2542282
21299,2542614,33,2542647
21300,2542683,18,2542701
21301,2542767,5,2542772
21302,2542860,1,2542861
21303,2542972,9,2542981
21304,2543239,5,2543244
21305,2543280,5,2543285
21306,2543383,4,2543387
21307,2543450,5,2543455
21308,2543617,3,2543620
21309,2543716,30,2543746
21310,2543759,12,2543771
21311,2543799,56,2543855
21312,2543892,29,2543921
21313,2543941,2,2543943
21314,2543971,40,2544011
21315,2544345,8,2544353
21316,2544491,2,2544493
21317,2544647,19,2544666
21318,2544893,3,2544896
21319,2544958,31,2544989
21320,2545032,59,2545091
21321,2545143,21,2545164
21322,2545213,31,2545244
21323,2545403,35,2545438
21324,2545443,43,2545486
21325,2545536,19,2545555
21326,2545567,23,2545590
21327,2545612,17,2545629
21328,2545770,75,2545845
21329,2545976,51,2546027
21330,2546184,58,2546242
21331,2546272,10,2546282
21332,2546461,14,2546475
21333,2546492,44,2546536
21334,2546537,6,2546543
21335,2546889,5,2546894
21336,2546900,1,2546901
21337,2547041,33,2547074
21338,2547081,56,2547137
21339,2547342,5,2547347
21340,2547353,2,2547355
21341,2547400,6,2547406
21342,2547430,5,2547435
21343,2547605,9,2547614
21344,2547673,2,2547675
21345,2547739,34,2547773
21346,2547923,22,2547945
21347,2548080,11,2548091
21348,2548184,5,2548189
21349,2548212,9,2548221
21350,2548380,21,2548401
21351,2548455,1,2548456
21352,2548735,24,2548759
21353,2548804,34,2548838
21354,2548842,14,2548856
21355,2549064,15,2549079
21356,2549099,10,2549109
21357,2549190,1,2549191
21358,2549280,38,2549318
21359,2549330,1,2549331
21360,2549348,8,2549356
21361,2549508,10,2549518
21362,2549596,12,2549608
21363,2549686,14,2549700
21364,2549732,2,2549734
21365,2549838,11,2549849
21366,2549871,7,2549878
21367,2549997,66,2550063
21368,2550074,37,2550111
21369,2550184,4,2550188
21370,2550240,48,2550288
21371,2550409,2,2550411
21372,2550502,1,2550503
21373,2550520,2,2550522
21374,2550608,53,2550661
21375,2550684,3,2550687
21376,2550731,8,2550739
21377,2550788,4,2550792
21378,2550796,10,2550806
21379,2550928,6,2550934
21380,2551052,3,2551055
21381,2551116,3,2551119
21382,2551169,12,2551181
21383,2551185,7,2551192
21384,2551297,12,2551309
21385,2551310,24,2551334
21386,2551403,38,2551441
21387,2551517,45,2551562
21388,2551744,51,2551795
21389,2551958,8,2551966
21390,2552048,66,2552114
21391,2552191,7,2552198
21392,2552297,9,2552306
21393,2552482,7,2552489
21394,2552542,21,2552563
21395,2552624,59,2552683
21396,2552815,6,2552821
21397,2553026,9,2553035
21398,2553190,2,2553192
21399,2553230,20,2553250
21400,2553334,39,2553373
21401,2553734,13,2553747
21402,2553840,7,2553847
21403,2553897,4,2553901
21404,2553932,62,2553994
21405,2554105,11,2554116
21406,2554234,6,2554240
21407,2554241,49,2554290
21408,2554295,19,2554314
21409,2554466,13,2554479
21410,2554511,7,2554518
21411,2554552,25,2554577
21412,2554658,7,2554665
21413,2554768,8,2554776
21414,2554867,3,2554870
21415,2554913,35,2554948
21416,2554954,4,2554958
21417,2555093,8,2555101
21418,2555202,11,2555213
21419,2555331,30,2555361
21420,2555604,84,2555688
21421,2555732,19,2555751
21422,2555755,38,2555793
21423,2555873,3,2555876
21424,2555885,24,2555909
21425,2556090,4,2556094
21426,2556171,21,2556192
21427,2556329,2,2556331
21428,2556411,60,2556471
21429,2556481,11,2556492
21430,2556593,8,2556601
21431,2556603,6,2556609
21432,2556703,27,2556730
21433,2556805,1,2556806
21434,2556843,39,2556882
21435,2557082,18,2557100
21436,2557104,5,2557109
21437,2557184,5,2557189
21438,2557422,6,2557428
21439,2557458,20,2557478
21440,2557549,12,2557561
21441,2557722,12,2557734
21442,2557816,1,2557817
21443,2557853,7,2557860
21444,2557868,17,2557885
21445,2558006,27,2558033
21446,2558139,68,2558207
21447,2558221,4,2558225
21448,2558309,18,2558327
21449,2558501,27,2558528
21450,2558686,38,2558724
21451,2558783,34,2558817
21452,2559041,9,2559050
21453,2559240,37,2559277
21454,2559353,23,2559376
21455,2559529,8,2559537
21456,2559716,26,2559742
21457,2559844,44,2559888
21458,2559924,3,2559927
21459,2559983,10,2559993
21460,2560069,10,2560079
21461,2560109,21,2560130
21462,2560213,22,2560235
21463,2560245,7,2560252
21464,2560639,7,2560646
21465,2560792,3,2560795
21466,2560922,3,2560925
21467,2561092,25,2561117
21468,2561281,4,2561285
21469,2561506,28,2561534
21470,2561587,7,2561594
21471,2561618,19,2561637
21472,2561741,8,2561749
21473,2561809,21,2561830
21474,2561879,12,2561891
21475,2562134,5,2562139
21476,2562146,17,2562163
21477,2562200,26,2562226
21478,2562258,1,2562259
21479,2562364,8,2562372
21480,2562495,23,2562518
21481,2562547,3,2562550
21482,2562563,5,2562568
21483,2562699,8,2562707
21484,2562784,14,2562798
21485,2562980,4,2562984
21486,2563069,62,2563131
21487,2563173,46,2563219
21488,2563317,4,2563321
21489,2563457,17,2563474
21490,2563672,3,2563675
21491,2563780,7,2563787
21492,2563881,21,2563902
21493,2563980,12,2563992
21494,2564109,43,2564152
21495,2564207,7,2564214
21496,2564404,54,2564458
21497,2564495,13,2564508
21498,2564591,7,2564598
21499,2564645,6,2564651
21500,2564668,11,2564679
21501,2564712,3,2564715
21502,2564746,60,2564806
21503,2565086,19,2565105
21504,2565266,44,2565310
21505,2565334,6,2565340
21506,2565538,7,2565545
21507,2565561,45,2565606
21508,2565961,2,2565963
21509,2566142,24,2566166
21510,2566519,13,2566532
21511,2566554,41,2566595
21512,2566828,58,2566886
21513,2566946,9,2566955
21514,2567185,32,2567217
21515,2567410,7,2567417
21516,2567435,4,2567439
21517,2567596,16,2567612
21518,2567656,60,2567716
21519,2567735,23,2567758
21520,2568171,10,2568181
21521,2568343,66,2568409
21522,2568436,71,2568507
21523,2568554,16,2568570
21524,2568776,83,2568859
21525,2568912,11,2568923
21526,2568938,13,2568951
21527,2568983,21,2569004
21528,2569214,67,2569281
21529,2569378,16,2569394
21530,2569472,7,2569479
21531,2569751,2,2569753
21532,2569786,78,2569864
21533,2569922,21,2569943
21534,2569976,10,2569986
21535,2570011,14,2570025
21536,2570089,1,2570090
21537,2570097,5,2570102
21538,2570197,7,2570204
21539,2570253,10,2570263
21540,2570372,2,2570374
21541,2570483,14,2570497
21542,2570630,41,2570671
21543,2571137,22,2571159
21544,2571254,3,2571257
21545,2571311,21,2571332
21546,2571365,7,2571372
21547,2571390,17,2571407
