,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
58,0.004997987673826893,0.9233333333333333,0.8983333333333333,0.09735416666666667,0.0,3.3664259927797837,285.0,7.788333333333333,1.5016666666666667,0.0,0.0
59,0.005138582972943202,0.905,0.8783333333333333,0.117,0.0,5.138121546961326,295.0,9.36,1.9,0.0,0.0
60,0.005283133271435984,0.9016666666666666,0.875,0.11591666666666667,0.0,4.00184842883549,245.0,9.273333333333333,1.9416666666666667,0.0,0.0
61,0.0054317498249458335,0.9183333333333333,0.89,0.10200000000000001,0.0,5.961887477313974,295.0,8.16,1.6116666666666666,0.0,0.0
62,0.005584547018776935,0.9366666666666666,0.895,0.09152083333333333,0.0,7.001779359430605,285.0,7.321666666666666,1.2616666666666667,0.0,0.0
63,0.005741642455935716,0.935,0.9133333333333333,0.08525,0.0,4.064171122994653,265.0,6.82,1.275,0.0,0.0
64,0.005903157047645993,0.865,0.8483333333333334,0.15410416666666665,0.0,5.211946050096339,285.0,12.328333333333333,2.585,0.0,0.0
65,0.006069215106410441,0.93,0.915,0.08116666666666666,0.0,3.3781362007168463,275.0,6.493333333333333,1.2433333333333334,0.0,0.0
66,0.00623994444168982,0.8966666666666666,0.8716666666666667,0.12339583333333333,0.0,5.780669144981413,300.0,9.871666666666666,1.94,0.0,0.0
67,0.006415476458273763,0.9266666666666666,0.9066666666666666,0.08954166666666667,0.0,4.613309352517986,275.0,7.163333333333333,1.3166666666666667,0.0,0.0
68,0.006595946257418738,0.9533333333333334,0.915,0.0736875,0.0,6.573426573426573,300.0,5.895,0.9566666666666667,0.0,0.0
69,0.006781492740831095,0.9016666666666666,0.8666666666666667,0.12266666666666667,0.0,6.053604436229206,265.0,9.813333333333333,1.87,0.0,0.0
70,0.00697225871757512,0.9183333333333333,0.9016666666666666,0.09485416666666667,0.0,3.321234119782214,300.0,7.588333333333333,1.4333333333333333,0.0,0.0
71,0.007168391013988566,0.9366666666666666,0.9033333333333333,0.08739583333333334,0.0,5.2313167259786475,300.0,6.991666666666666,1.255,0.0,0.0
72,0.00737004058669003,0.895,0.8616666666666667,0.13414583333333333,0.0,6.769087523277467,265.0,10.731666666666667,2.0766666666666667,0.0,0.0
73,0.007577362638765365,0.92,0.89,0.106375,0.0,5.715579710144928,265.0,8.51,1.4016666666666666,0.0,0.0
74,0.007790516739222399,0.9,0.8583333333333333,0.13277083333333334,0.0,9.768518518518519,300.0,10.621666666666666,1.935,0.0,0.0
75,0.008009666945806026,0.8766666666666667,0.8366666666666667,0.1525,0.0,8.193916349809886,265.0,12.2,2.265,0.0,0.0
76,0.008234981931268027,0.9366666666666666,0.91,0.08814583333333334,0.0,6.245551601423488,280.0,7.051666666666667,1.1933333333333334,0.0,0.0
77,0.008466635113189045,0.9016666666666666,0.8583333333333333,0.13120833333333334,0.0,7.791127541589648,295.0,10.496666666666666,1.8433333333333333,0.0,0.0
78,0.008704804787452367,0.9466666666666667,0.9216666666666666,0.08035416666666667,0.0,6.373239436619718,295.0,6.428333333333334,1.03,0.0,0.0
79,0.008949674265472479,0.9233333333333333,0.8883333333333333,0.10639583333333333,0.0,7.355595667870037,260.0,8.511666666666667,1.4533333333333334,0.0,0.0
